,ID,name,age,sex,breed,date_found,adoptable_from,posted,color,coat,size,neutered,likes_people,keep_in,prob_likes,labels,age_interval
177,615,0,0.92,male,Border Collie Mix,2019-05-06,2019-05-06,2019-10-14,black and white,medium,medium,yes,yes,flat,0.9898362948121254,10,Puppy
178,4454,0,0.5,female,"Dachshund, Spaniel Mix",2019-10-17,2019-10-17,2019-10-18,brown and white,medium,small,unknow,yes,both flat and garden,0.9801190279016155,9,Puppy
179,23661,0,10.42,male,Unknown Mix,2019-10-12,2019-10-27,2019-10-12,black and white,short,medium,no,no,unknow,0.40681810568792587,3,Middle_age
180,2856,0,11.17,female,Labrador Retriever,2019-01-01,2019-01-01,2019-10-11,yellow,short,large,unknow,no,both flat and garden,0.9461718428884563,6,Old
181,3492,0,6.25,male,Unknown Mix,2019-09-27,2019-09-27,2019-10-06,tricolor,short,medium,yes,yes,garden,0.8839290721038918,5,Young
182,1738,0,1.0,male,Labrador Retriever Mix,2019-10-07,2019-10-21,2019-10-07,yellow-brown,short,medium,yes,yes,both flat and garden,0.9777058706332182,9,Puppy
183,2863,0,4.17,male,Golden Retriever,2019-04-13,2019-04-13,2019-10-11,golden,medium,large,unknow,no,unknow,0.08276287270257122,1,Young
184,2859,0,3.17,male,Labrador Retriever,2019-01-01,2019-01-01,2019-10-11,yellow,short,large,unknow,no,unknow,0.03315253790915829,1,Young
185,3487,0,0.5,female,Unknown Mix,2019-09-10,2019-10-26,2019-10-06,black,medium,medium,yes,yes,both flat and garden,0.9689977977428603,8,Puppy
186,2855,0,13.17,female,Labrador Retriever,2019-01-01,2019-01-01,2019-10-11,black,short,large,unknow,no,unknow,0.4607113960115724,3,Old
187,3490,0,4.58,male,Unknown Mix,2019-09-16,2019-09-16,2019-10-06,brown,wirehaired,medium,unknow,yes,both flat and garden,0.9499038677951357,6,Young
188,4443,0,1.25,female,Spaniel Mix,2019-09-29,2019-09-29,2019-10-06,black and brown,medium,small,unknow,yes,both flat and garden,0.9659326927341655,7,Puppy
189,3491,0,1.25,female,Chinese Shar-Pei Mix,2019-09-17,2019-11-16,2019-10-06,brown,wirehaired,medium,unknow,no,both flat and garden,0.3151356459175733,2,Puppy
190,2857,0,11.17,male,Labrador Retriever,2019-01-01,2019-01-01,2019-10-11,yellow,short,large,unknow,no,unknow,0.09296118348554049,1,Old
191,4445,0,0.42,male,Unknown Mix,2019-09-13,2019-09-13,2019-10-06,gray and white,short,medium,unknow,yes,both flat and garden,0.970352039775937,8,Puppy
192,2853,0,12.17,male,Labrador Retriever,2019-01-01,2019-01-01,2019-10-11,yellow,short,large,unknow,no,unknow,0.08401092918783469,1,Old
193,2852,0,12.17,male,Labrador Retriever,2019-01-01,2019-01-01,2019-10-11,black,short,large,unknow,yes,both flat and garden,0.979469474794594,9,Old
194,3493,0,1.25,male,Dachshund Mix,2019-09-28,2019-11-02,2019-10-06,black,short,small,unknow,yes,both flat and garden,0.9912742775175344,10,Puppy
195,2858,0,11.17,male,Golden Retriever,2019-01-01,2019-01-01,2019-10-11,golden,short,large,unknow,no,unknow,0.21865168515276476,2,Old
196,2862,0,6.17,male,Labrador Retriever,2019-02-21,2019-02-21,2019-10-11,yellow,short,large,unknow,no,unknow,0.07843879511678467,1,Young
197,2860,0,6.17,male,Labrador Retriever,2019-01-01,2019-01-01,2019-10-11,black,short,large,yes,no,unknow,0.21854638376452198,2,Young
198,2854,0,11.17,male,Labrador Retriever,2019-01-01,2019-01-01,2019-10-11,yellow,short,large,unknow,no,unknow,0.09296118348554049,1,Old
199,2861,0,8.17,male,Labrador Retriever,2019-02-21,2019-02-21,2019-10-11,yellow,short,large,unknow,no,unknow,0.09170712611551587,1,Young
200,4425,0,1.58,female,Pinscher Mix,2019-09-15,2019-09-15,2019-09-28,apricot,short,small,unknow,yes,both flat and garden,0.9810348606733857,9,Puppy
201,4420,0,0.67,male,German Shepherd Dog Mix,2019-08-24,2019-08-24,2019-09-28,black and brown,short,medium,unknow,yes,both flat and garden,0.9232037648713214,5,Puppy
202,4417,0,0.25,female,Unknown Mix,2019-09-21,2019-09-21,2019-09-28,black,medium,medium,unknow,yes,both flat and garden,0.9722443242287044,8,Puppy
203,4404,0,0.33,male,Unknown Mix,2019-08-05,2019-08-05,2019-09-28,apricot,short,medium,unknow,yes,both flat and garden,0.9656006356729095,7,Puppy
204,4440,0,0.92,female,Unknown Mix,2019-08-11,2019-08-11,2019-09-28,black and brown,short,small,unknow,yes,both flat and garden,0.978199780843245,9,Puppy
205,4406,0,0.33,female,Unknown Mix,2019-08-05,2019-08-05,2019-09-28,apricot,short,medium,unknow,yes,both flat and garden,0.968198311113268,8,Puppy
206,23623,1,2.17,male,Staffordshire Terrier Mix,2019-09-22,2019-10-07,2019-09-24,striped,short,medium,no,no,unknow,0.051638269318639116,1,Puppy
207,4441,0,1.25,male,Akita Mix,2019-09-10,2019-09-10,2019-09-28,striped,medium,large,unknow,yes,both flat and garden,0.9774394627520568,9,Puppy
208,3486,0,1.25,male,Unknown Mix,2019-09-10,2019-09-10,2019-10-06,brown and white,short,medium,unknow,yes,both flat and garden,0.9917023451930577,10,Puppy
209,1024,0,0.33,male,Greyhound Mix,2019-10-04,2019-10-06,2019-10-05,striped,short,medium,unknow,yes,flat,0.8426807015495886,4,Puppy
210,1023,0,0.33,female,Greyhound Mix,2019-10-04,2019-10-06,2019-10-05,striped,short,medium,unknow,yes,flat,0.8907260169472407,5,Puppy
211,2083,0,2.33,female,Unknown Mix,2019-09-05,2019-09-05,2019-09-27,brown,short,medium,yes,no,unknow,0.11196818573624322,1,Puppy
212,937,0,11.17,male,Unknown Mix,2019-09-26,2019-09-26,2019-09-26,red and white,medium,small,yes,yes,flat,0.9377991695662808,6,Old
213,4411,0,0.42,male,Unknown Mix,2019-09-13,2019-09-13,2019-09-28,black and white,short,small,unknow,yes,both flat and garden,0.983577794314039,10,Puppy
214,23646,0,9.17,male,German Shepherd Dog Mix,2019-10-05,2019-10-05,2019-10-05,sable,medium,large,no,no,unknow,0.24356503096082438,2,Middle_age
215,4415,0,0.25,female,Unknown Mix,2019-09-21,2019-09-21,2019-09-28,brown,medium,medium,unknow,yes,both flat and garden,0.9580611017383679,7,Puppy
216,4439,0,0.25,male,Unknown Mix,2019-09-18,2019-09-18,2019-09-28,black,short,small,unknow,yes,both flat and garden,0.9832107822077663,10,Puppy
217,4418,0,0.25,male,Unknown Mix,2019-09-21,2019-09-21,2019-09-28,black,medium,medium,unknow,yes,both flat and garden,0.9496817358466945,6,Puppy
218,2086,0,3.5,female,Unknown Mix,2019-09-05,2019-09-05,2019-09-27,brown,short,large,yes,no,unknow,0.05656356676204298,1,Young
219,4407,0,1.17,female,Unknown Mix,2019-08-05,2019-08-05,2019-09-28,apricot,short,medium,unknow,yes,both flat and garden,0.9619809921194258,7,Puppy
220,1727,0,5.25,male,Jagd Terrier Mix,2019-09-01,2019-09-20,2019-09-19,apricot,short,medium,unknow,yes,both flat and garden,0.9813393565084034,9,Young
221,4401,0,0.67,female,Unknown Mix,2019-08-24,2019-08-24,2019-09-15,black and brown,medium,small,unknow,yes,both flat and garden,0.9661991053973396,7,Puppy
222,3484,0,7.33,male,Fox Terrier Mix,2019-08-03,2019-08-03,2019-09-04,tricolor,wirehaired,medium,unknow,yes,garden,0.9767994319552868,9,Young
223,680,0,3.25,female,Unknown Mix,2019-05-22,2019-05-22,2019-09-03,saddle back,short,large,yes,yes,both flat and garden,0.9446000738597149,6,Young
224,23577,0,6.92,male,Unknown Mix,2019-09-09,2019-09-24,2019-09-09,tricolor,short,medium,no,no,unknow,0.2889113084466994,2,Young
225,1020,0,4.33,male,English Greyhound Mix,2019-09-17,2019-09-19,2019-09-19,black and white,short,large,yes,yes,flat,0.985484105443878,10,Young
226,682,0,1.67,female,Fox Terrier Mix,2019-09-01,2019-09-01,2019-09-21,brown and white,short,small,yes,yes,both flat and garden,0.9708996415429156,8,Puppy
227,681,0,11.75,female,Golden Retriever Mix,2019-07-19,2019-07-19,2019-09-03,yellow-brown,short,medium,yes,yes,both flat and garden,0.9531402520350841,6,Old
228,23606,0,5.17,male,Unknown Mix,2019-08-15,2019-08-30,2019-09-17,black and white,short,medium,yes,no,unknow,0.02738290485165784,1,Young
229,4402,0,0.75,female,Unknown Mix,2019-09-05,2019-09-05,2019-09-15,brown,short,medium,unknow,yes,both flat and garden,0.9586808515182572,7,Puppy
230,3485,0,0.58,male,Mudi Mix,2019-09-04,2019-10-12,2019-09-05,black,short,medium,unknow,yes,both flat and garden,0.9904058784007177,10,Puppy
231,2062,0,3.5,female,Cane Corso Mix,2019-08-08,2019-08-08,2019-09-06,brown,short,large,yes,no,unknow,0.11165293106828636,1,Young
232,23607,0,6.17,male,Unknown Mix,2019-09-16,2019-10-01,2019-09-19,black,long,large,no,no,unknow,0.17483234128183447,2,Young
233,2065,0,2.33,female,Unknown Mix,2019-09-05,2019-09-05,2019-09-12,brown,short,medium,yes,no,unknow,0.11196818573624322,1,Puppy
234,1724,0,2.08,female,Poodle Mix,2019-09-12,2019-09-12,2019-09-14,white,medium,small,yes,yes,flat,0.9764674752442543,9,Puppy
235,1716,0,1.08,female,Staffordshire Terrier Mix,2019-09-05,2019-09-05,2019-09-05,yellow-brown,short,medium,yes,yes,both flat and garden,0.9866019154384692,10,Puppy
236,1019,0,5.92,male,Unknown Mix,2019-09-05,2019-09-17,2019-09-17,yellow-brown,short,medium,yes,yes,flat,0.9943795159562014,10,Young
237,4403,0,0.42,male,Unknown Mix,2019-09-01,2019-09-01,2019-09-15,black,short,medium,unknow,yes,both flat and garden,0.9749040712297781,9,Puppy
238,3477,0,0.5,male,Unknown Mix,2019-08-07,2019-08-07,2019-09-04,brown,short,medium,unknow,yes,both flat and garden,0.9744632731856915,8,Puppy
239,1017,0,1.5,female,Hungarian Greyhound Mix,2019-07-22,2019-08-01,2019-09-05,spotty,short,medium,yes,yes,flat,0.8920749146072161,5,Puppy
240,1192,0,2.42,male,German Dog,2018-04-12,2018-04-12,2019-08-28,black,short,large,yes,yes,unknow,0.4412653147987871,3,Puppy
241,4394,0,0.42,female,Unknown Mix,2019-08-03,2019-08-03,2019-08-22,black,short,medium,unknow,yes,both flat and garden,0.9699181587915199,8,Puppy
242,1692,0,1.67,female,German Shepherd Dog Mix,2019-08-23,2019-09-06,2019-08-23,brown,short,medium,yes,yes,both flat and garden,0.9448035376049536,6,Puppy
243,1189,0,3.67,male,German Dog,2018-07-06,2018-07-06,2019-08-28,black,short,large,yes,yes,unknow,0.2576926184594105,2,Young
244,4385,0,2.33,male,Unknown Mix,2019-08-06,2019-08-06,2019-08-22,apricot,short,medium,unknow,yes,both flat and garden,0.9635598808394574,7,Puppy
245,4397,0,1.0,male,Bulldog Mix,2019-07-16,2019-07-16,2019-09-02,black and white,short,small,unknow,yes,both flat and garden,0.9820844783816246,10,Puppy
246,1206,0,17.58,male,Unknown Mix,2017-05-05,2017-05-05,2019-08-28,black and tan,short,small,yes,yes,flat,0.9807934777532978,9,Old
247,1187,0,8.5,female,German Dog,2017-08-08,2017-08-08,2019-08-28,gray,short,large,yes,yes,unknow,0.6860658771933779,3,Young
248,2028,0,3.5,female,Cane Corso Mix,2019-07-08,2019-07-08,2019-08-12,brown,short,large,yes,no,unknow,0.11165293106828636,1,Young
249,1198,0,0.92,male,Unknown Mix,2019-03-14,2019-03-14,2019-08-28,black and tan,short,medium,unknow,yes,flat,0.9692563648885041,8,Puppy
250,614,0,1.75,female,German Shepherd Dog Mix,2019-08-20,2019-08-20,2019-08-26,apricot,medium,medium,yes,yes,flat,0.9636484290119485,7,Puppy
251,1182,0,2.0,female,Unknown Mix,2017-12-30,2017-12-30,2019-08-28,saddle back,medium,medium,yes,yes,unknow,0.22587473151898213,2,Puppy
252,1200,0,12.67,male,German Pointer,2018-06-19,2018-06-19,2019-08-28,brown and white,wirehaired,medium,yes,yes,flat,0.973074140575523,8,Old
253,23512,1,10.25,male,German Shepherd Dog Mix,2019-08-16,2019-08-31,2019-08-16,saddle back,medium,large,no,no,unknow,0.12748370971796316,1,Middle_age
254,23541,1,1.25,male,Unknown Mix,2019-08-28,2019-09-12,2019-08-28,black and tan,wirehaired,medium,no,no,unknow,0.06018043640103766,1,Puppy
255,1197,0,0.92,male,Unknown Mix,2019-03-02,2019-03-02,2019-08-28,black,short,medium,unknow,yes,flat,0.9872934325124545,10,Puppy
256,1212,0,2.25,male,Unknown Mix,2019-08-17,2019-08-17,2019-08-28,black and tan,medium,small,no,yes,flat,0.964467546532432,7,Puppy
257,1204,0,3.5,male,Unknown Mix,2018-04-15,2018-04-15,2019-08-28,brown and white,short,medium,yes,yes,flat,0.9893001214098164,10,Young
258,1181,0,9.92,male,Border Collie Mix,2019-08-04,2019-08-04,2019-08-28,black and white,medium,medium,yes,yes,both flat and garden,0.9518753545094648,6,Middle_age
259,1202,0,11.42,female,Unknown Mix,2018-12-14,2018-12-14,2019-08-28,brown and white,medium,small,yes,yes,flat,0.9604241876354261,7,Old
260,674,0,4.08,male,Unknown Mix,2018-12-11,2018-12-11,2019-07-27,white,short,medium,yes,yes,unknow,0.6771939802704301,3,Young
261,2435,0,5.67,female,Unknown Mix,2018-02-03,2018-02-03,2019-08-01,saddle back,short,small,yes,yes,both flat and garden,0.981372547885315,9,Young
262,645,0,0.58,male,Unknown Mix,2019-04-20,2019-04-20,2019-07-20,spotty,short,medium,yes,no,unknow,0.056474287707310764,1,Puppy
263,1004,0,0.92,male,"Greyhound, Labrador Retriever Mix",2019-07-21,2019-07-24,2019-07-23,black,short,medium,yes,yes,both flat and garden,0.9917043060104578,10,Puppy
264,931,0,10.0,male,Dachshund Mix,2014-06-08,2014-07-01,2019-07-26,white,short,small,no,yes,flat,0.9711655035477987,8,Middle_age
265,668,0,4.25,male,Dachshund Mix,2018-08-27,2018-08-27,2019-07-27,gray and black,wirehaired,small,yes,yes,both flat and garden,0.9456543410689566,6,Young
266,4376,0,0.92,male,Unknown Mix,2019-07-17,2019-07-17,2019-08-07,apricot,short,small,unknow,yes,both flat and garden,0.9790492413479618,9,Puppy
267,677,0,1.58,female,Unknown Mix,2019-06-23,2019-06-23,2019-07-27,striped,short,medium,yes,yes,both flat and garden,0.9816175310595139,9,Puppy
268,23399,1,2.83,male,Unknown Mix,2019-07-15,2019-07-30,2019-07-15,yellow-brown,short,medium,no,no,unknow,0.02572814852054637,1,Young
269,932,0,3.0,male,"Dachshund, Fox Terrier Mix",2017-12-01,2018-01-20,2019-07-27,brown and white,short,small,yes,yes,both flat and garden,0.979826014300304,9,Young
270,671,0,9.92,female,Unknown Mix,2018-05-04,2018-05-04,2019-07-27,tricolor,short,medium,yes,yes,unknow,0.8474836814264026,4,Middle_age
271,1005,0,0.67,male,Greyhound Mix,2019-07-17,2019-07-24,2019-07-23,black,short,small,yes,yes,flat,0.9525450945136101,6,Puppy
272,1676,0,3.33,female,Dachshund Mix,2019-08-03,2019-08-03,2019-08-04,brown,short,small,yes,yes,flat,0.969386297903526,8,Young
273,672,0,9.17,male,Pinscher Mix,2018-08-27,2018-08-27,2019-07-27,tricolor,short,small,yes,yes,both flat and garden,0.9808078941893489,9,Middle_age
274,678,0,8.42,female,Labrador Retriever Mix,2018-12-05,2018-12-05,2019-07-27,black,short,large,yes,yes,garden,0.9529911846328951,6,Young
275,669,0,4.17,male,Unknown Mix,2019-04-17,2019-04-17,2019-07-27,black,short,medium,yes,yes,both flat and garden,0.9777522810654834,9,Young
276,673,0,5.75,female,Chihuahua Mix,2018-08-27,2018-08-27,2019-07-27,tricolor,short,small,yes,yes,both flat and garden,0.9846181041649836,10,Young
277,2434,0,7.25,female,Unknown Mix,2018-08-03,2018-08-03,2019-07-29,golden,short,medium,yes,yes,both flat and garden,0.9164633996992223,5,Young
278,675,0,2.17,male,"Chinese Shar-Pei, Dachshund, Fox Terrier Mix",2018-09-21,2018-09-21,2019-07-27,yellow-brown,wirehaired,small,unknow,yes,both flat and garden,0.984909046525554,10,Puppy
279,679,0,8.42,male,Labrador Retriever Mix,2018-12-05,2018-12-05,2019-07-27,black,short,large,yes,yes,garden,0.9694165225877006,8,Young
280,4355,0,0.75,male,Unknown Mix,2019-07-07,2019-07-07,2019-07-13,black,short,small,unknow,yes,both flat and garden,0.9831703474386658,10,Puppy
281,3444,0,2.58,male,Unknown Mix,2019-05-29,2019-05-29,2019-07-02,red,medium,medium,unknow,yes,garden,0.8948867842528089,5,Puppy
282,4344,0,1.83,male,Unknown Mix,2019-06-23,2019-06-23,2019-07-13,black,short,medium,unknow,yes,both flat and garden,0.9736422243157983,8,Puppy
283,7893,0,2.42,male,Staffordshire Terrier Mix,2019-07-06,2019-07-06,2019-07-06,yellow-brown,short,medium,unknow,yes,both flat and garden,0.9913265440571849,10,Puppy
284,2425,0,9.17,female,Rottweiler Mix,2019-01-28,2019-01-28,2019-07-10,black and brown,short,large,yes,yes,both flat and garden,0.9801463221478635,9,Middle_age
285,4350,0,1.42,male,Dachshund Mix,2019-07-04,2019-07-04,2019-07-13,black and brown,short,small,unknow,yes,both flat and garden,0.9891041856237351,10,Puppy
286,3446,0,9.92,male,Dachshund Mix,2019-06-27,2019-08-03,2019-07-02,black and brown,short,small,unknow,yes,garden,0.9742242716310721,8,Middle_age
287,1994,0,3.5,female,Cane Corso Mix,2019-06-01,2019-06-01,2019-07-05,brown,short,large,yes,no,unknow,0.11165293106828636,1,Young
288,2419,0,1.42,female,Unknown Mix,2018-12-10,2018-12-10,2019-07-10,apricot,short,small,yes,yes,both flat and garden,0.9585534425896859,7,Puppy
289,521,0,0.83,male,Unknown Mix,2019-05-08,2019-05-18,2019-07-09,brown,medium,medium,yes,yes,unknow,0.8321183942680429,4,Puppy
290,2428,0,1.67,female,Unknown Mix,2019-02-16,2019-02-16,2019-07-10,gray and black,short,large,yes,yes,garden,0.8574775459785313,4,Puppy
291,1664,0,0.67,male,"Labrador Retriever, Poodle Mix",2019-11-18,2019-11-19,2019-07-15,white,long,medium,no,yes,flat,0.9887117596286012,10,Puppy
292,4346,0,1.58,female,Staffordshire Terrier Mix,2019-03-05,2019-03-05,2019-07-13,brown and white,short,medium,yes,yes,both flat and garden,0.9760576881886511,9,Puppy
293,2431,0,9.92,male,Unknown Mix,2019-06-30,2019-06-30,2019-07-10,black and brown,medium,large,yes,yes,both flat and garden,0.9232636465137022,5,Middle_age
294,2429,0,2.92,female,Unknown Mix,2019-02-20,2019-02-20,2019-07-10,brown and white,short,medium,yes,yes,both flat and garden,0.968391276881535,8,Young
295,2424,0,1.0,female,Unknown Mix,2019-02-03,2019-02-03,2019-07-10,black and brown,short,medium,yes,yes,both flat and garden,0.9507422460409558,6,Puppy
296,2430,0,6.5,male,Unknown Mix,2019-06-30,2019-06-30,2019-07-10,black,short,medium,yes,yes,garden,0.9245090794162616,5,Young
297,2427,0,6.58,male,Unknown Mix,2019-02-15,2019-02-15,2019-07-10,brown and white,short,large,no,yes,both flat and garden,0.9881708861469645,10,Young
298,1652,0,3.33,male,Komondor,2019-06-29,2019-07-15,2019-07-03,white,long,large,yes,yes,both flat and garden,0.9250945243076394,5,Young
299,1659,0,2.42,male,Unknown Mix,2019-07-08,2019-07-08,2019-07-11,striped,short,medium,no,yes,both flat and garden,0.9840925808809518,10,Puppy
300,4337,0,1.5,male,Dachshund Mix,2019-06-05,2019-06-05,2019-06-20,apricot,short,small,unknow,yes,both flat and garden,0.975478121088312,9,Puppy
301,3438,0,1.92,male,Unknown Mix,2019-03-24,2019-03-24,2019-07-02,brown,short,medium,yes,yes,garden,0.9055826827559571,5,Puppy
302,519,0,0.83,male,Unknown Mix,2019-05-08,2019-05-08,2019-07-01,brown,medium,medium,yes,yes,unknow,0.8321183942680429,4,Puppy
303,1643,0,2.42,male,Chinese Shar-Pei,2019-06-20,2019-06-20,2019-06-21,red,short,medium,no,yes,flat,0.9797284371674707,9,Puppy
304,4340,0,2.5,female,Unknown Mix,2019-06-01,2019-06-01,2019-06-20,black and brown,short,medium,yes,yes,both flat and garden,0.9594530927935135,7,Puppy
305,4335,0,7.42,male,Unknown Mix,2019-06-15,2019-06-15,2019-06-20,black,short,medium,unknow,yes,both flat and garden,0.959304877411054,7,Young
306,3440,0,3.67,female,Unknown Mix,2019-04-23,2019-04-23,2019-07-02,black and brown,short,medium,yes,yes,garden,0.8425476258957176,4,Young
307,23261,0,2.5,male,Unknown Mix,2019-06-05,2019-06-05,2019-06-05,black and white,short,medium,yes,no,unknow,0.03189339934484387,1,Puppy
308,23339,0,11.42,male,German Shepherd Dog Mix,2019-06-28,2019-06-28,2019-06-28,sable,medium,large,no,no,unknow,0.21166852928347146,2,Old
309,3442,0,2.58,male,Unknown Mix,2019-05-16,2019-05-16,2019-07-02,striped,short,medium,yes,yes,both flat and garden,0.9870465845457701,10,Puppy
310,3435,0,1.0,female,Unknown Mix,2019-05-29,2019-06-29,2019-06-04,black and white,short,medium,unknow,yes,garden,0.9372189968866297,6,Puppy
311,3443,0,3.58,female,Unknown Mix,2019-05-18,2019-05-18,2019-07-02,black and white,long,medium,yes,yes,garden,0.8871837934709557,5,Young
312,4341,0,1.42,female,Staffordshire Terrier Mix,2019-06-01,2019-06-01,2019-06-20,striped,short,medium,yes,yes,both flat and garden,0.9860179785041617,10,Puppy
313,1651,0,2.42,male,"Pekingese, Tibetan Spaniel Mix",2019-06-30,2019-07-15,2019-07-01,white,wirehaired,small,yes,yes,flat,0.991337612391989,10,Puppy
314,23305,0,11.42,female,Unknown Mix,2019-06-21,2019-06-21,2019-06-21,gray,medium,medium,no,no,unknow,0.29488412220565735,2,Old
